"id_bibrec","status","docname"
299154,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","mdv128.07"
299158,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S030500411300025X"
299170,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-09""
    allow any
","stv1870"
299173,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-06-01""
    allow any
","S2040470014000211"
299181,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","jiv114"
299183,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-01-01""
    allow any
","S0075426915000592"
299184,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-01""
    allow any
","ezu176"
299190,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S0883769413001802"
299193,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-15""
    allow any
","ddu571"
299197,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-15""
    allow any
","civ633"
299214,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-09-01""
    allow any
","S0022050714000588"
299217,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","bev003"
299223,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","sbu109"
299266,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-10""
    allow any
","djv056"
299273,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-01""
    allow any
","japr973"
299275,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-01-01""
    allow any
","S0033291714001160"
299285,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","S1355770X13000284"
299304,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","ehu055"
299306,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-18""
    allow any
","stu1462"
299312,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","dtt013"
299314,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","mdv262.03"
299319,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-01""
    allow any
","eru366"
299320,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-04-01""
    allow any
","S0009840X14002649"
299323,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S1743921313008089"
299338,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S1431927615009095"
299356,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-18""
    allow any
","stu2462"
299358,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-07-01""
    allow any
","S0022336000002547"
299366,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-07""
    allow any
","ehv142"
299382,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","rvv021"
299396,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-19""
    allow any
","stv2398"
299400,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-09-01""
    allow any
","S0143385714000145"
299401,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","euv096"
299406,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-02-01""
    allow any
","S1049023X13009217"
299410,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","dku426"
299415,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-01""
    allow any
","S0013091512000193"
299421,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-01-01""
    allow any
","S1474745614000354"
299453,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S0269889713000069"
299455,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-15""
    allow any
","ciu825"
299461,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-12""
    allow any
","stu2403"
299462,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S2159685913000219"
299465,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-23""
    allow any
","ggv270"
299466,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-10-01""
    allow any
","S0033291715001063"
299467,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","kxv019"
299474,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-10-01""
    allow any
","S0041977X14000834"
299475,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-06-10""
    allow any
","S0022112014001815"
299476,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-05""
    allow any
","stv923"
299489,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","rnu208"
299491,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-15""
    allow any
","btu739"
299494,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-09-01""
    allow any
","S095026881300294X"
299515,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-07""
    allow any
","ehu525"
299518,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-06-01""
    allow any
","S0031182013002345"
299524,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S1935789315000245"
299541,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-15""
    allow any
","ciu734"
299555,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","msv113"
299560,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","sos084"
299566,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-27""
    allow any
","stv270"
299567,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","S1041610212001536"
299571,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","cvv021"
299576,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","ddv066"
299600,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","cvu139"
299605,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","civ092"
299607,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","jev095"
299609,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-09-01""
    allow any
","S0515036114000154"
299616,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-24""
    allow any
","stu1725"
299621,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S0305004113000042"
299622,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","ciu1138"
299627,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-07-01""
    allow any
","S0950268814002477"
299628,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S0950268814003252"
299647,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","S0028688512000161"
299649,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-01""
    allow any
","S0021859611000931"
299651,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-27""
    allow any
","gkv094"
299653,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-12-01""
    allow any
","mdv382"
299654,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-04-01""
    allow any
","S0067237814000538"
299665,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","ezu096"
299682,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","gfu384"
299685,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-05-01""
    allow any
","S0144686X12001304"
299689,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S1431927615004043"
299695,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","sbu195"
299699,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S174392131300759X"
299703,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","kev067.003"
299712,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","nsu090"
299721,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-02-01""
    allow any
","S0031182014001486"
299737,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-11-01""
    allow any
","S0075435814000987"
299744,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","ckv172.026"
299749,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-02""
    allow any
","stu2005"
299758,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-10-01""
    allow any
","S0030605313001312"
299761,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","S0022109012000324"
299768,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-12-01""
    allow any
","S0140525X13004020"
299771,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-01""
    allow any
","agu052.44"
299779,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-12-10""
    allow any
","S0022112013005429"
299782,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-08-01""
    allow any
","S1431927614012161"
299783,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","S1743921312019175"
299788,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-01""
    allow any
","ciu795"
299789,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","awv041"
299790,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-01""
    allow any
","dev221"
299791,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-22""
    allow any
","dju247"
299811,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","ckv176.145"
299815,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-14""
    allow any
","ggu474"
299817,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","ewu018"
299823,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S1431927615000653"
299831,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-25""
    allow any
","S0022112013003650"
299833,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","cpu008"
299841,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-12-01""
    allow any
","rtv005"
299844,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","ezv085"
299861,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-01-01""
    allow any
","S2048770314000134"
299880,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","cvu143"
299886,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-21""
    allow any
","ggv182"
299894,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-01""
    allow any
","civ575"
299895,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","keu530"
299899,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","cmu079"
299916,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-02-01""
    allow any
","S136898001400055X"
299917,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S1062798713000203"
299919,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","dju504"
299928,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-01""
    allow any
","nou218"
299929,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-04-01""
    allow any
","S0009840X14002959"
299940,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","gfv197.11"
299946,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-08-01""
    allow any
","S094073911400023X"
299965,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-01""
    allow any
","glt207"
299972,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","S1743921314004013"
299978,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","S1474745612000468"
299987,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","S1743921313002937"
300003,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-09-01""
    allow any
","S0021932013000527"
300007,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-07""
    allow any
","stu2011"
300013,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-15""
    allow any
","ggu307"
300015,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-12""
    allow any
","ggv379"
300016,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","ehv013"
300021,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","nct295"
300030,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-06""
    allow any
","stu2720"
300031,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-07-26""
    allow any
","ggu228"
300043,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-02-01""
    allow any
","S1368980012005289"
300055,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-12-02""
    allow any
","gkv952"
300067,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S001675681200091X"
300080,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-28""
    allow any
","stv951"
300085,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-09-01""
    allow any
","S1748499514000359"
300113,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-07-01""
    allow any
","S1474745614000160"
300139,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-02-01""
    allow any
","S1478951513000266"
300142,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","hpu165"
300175,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S0963548313000151"
300179,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","ckv176.266"
300183,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","jiu817"
300185,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","S0195941700032434"
300190,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-01-01""
    allow any
","S0140525X14001587"
300194,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-21""
    allow any
","ehv020"
300203,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S0360966913000236"
300212,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-10-01""
    allow any
","S0047279415000288"
300217,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-07-01""
    allow any
","S0030605315000460"
300218,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-12-01""
    allow any
","S0033291714001007"
300239,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-29""
    allow any
","stv758"
300241,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","S0515036112000049"
300249,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","S0007485312000818"
300258,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","arv001"
300261,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-01-01""
    allow any
","S0029665114000512"
300262,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","tru124"
300264,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","stv1688"
300285,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-07-01""
    allow any
","S0266267114000170"
300290,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-18""
    allow any
","gkv476"
300292,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-10-01""
    allow any
","S1431927614001688"
300305,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-01""
    allow any
","agu052.127"
300320,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","euu197"
300326,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S0885715613000821"
300327,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","sbu196"
300349,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","rvu023"
300354,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-15""
    allow any
","ddu318"
300358,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","mjv017"
300363,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-09-01""
    allow any
","S1755048314000339"
300381,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","dku347"
300382,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-12-24""
    allow any
","stu2466"
300384,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-09-01""
    allow any
","S0007114515002263"
300390,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-02-10""
    allow any
","S0022112014006703"
300396,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-15""
    allow any
","ggu327"
300400,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S1743921313008041"
300406,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S0022109013000252"
300419,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-16""
    allow any
","stu1781"
300426,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","gbt119"
300438,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-10""
    allow any
","S0022112013003169"
300446,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","mdv233.118"
300452,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-11""
    allow any
","stu2024"
300457,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","nsu130"
300466,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-21""
    allow any
","ehu358"
300470,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","S1743921314002476"
300475,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-03-01""
    allow any
","S0031182013001467"
300477,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","jiu655"
300479,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","dkv020"
300493,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-18""
    allow any
","ggv059"
300516,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","erv308"
300518,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-02-01""
    allow any
","S0008347X13000515"
300538,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-08-01""
    allow any
","S1478951514001059"
300547,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","ckv174.080"
300559,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","ddv063"
300571,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-01""
    allow any
","fiv116"
300579,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-24""
    allow any
","stv679"
300580,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-11""
    allow any
","stv231"
300584,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","S1743921313005371"
300585,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","S0269888912000367"
300624,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-15""
    allow any
","jiu607"
300644,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-11-01""
    allow any
","S0022029915000412"
300654,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-01""
    allow any
","S0195941700041886"
300661,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-01""
    allow any
","mdv513.05"
300664,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-03""
    allow any
","gkv683"
300669,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","ehu319"
300673,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","nct275"
300677,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-03-01""
    allow any
","S1368980013000207"
300683,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","S1743921313009988"
300685,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","erv019"
300698,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S0031182013000383"
300700,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","S2047102512000143"
300720,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-11-01""
    allow any
","euv236"
300725,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-15""
    allow any
","jiv089"
300727,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-06-25""
    allow any
","S0022112015002372"
300732,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-11-01""
    allow any
","S0899823X15001841"
300735,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","S0016756812000441"
300760,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","gfv172.02"
300778,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-22""
    allow any
","stv1884"
300779,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","ncv139"
300786,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","S186698080000048X"
300792,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","kev080.001"
300794,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-02-01""
    allow any
","S0020743814001512"
300795,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","syv026"
300799,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-03-01""
    allow any
","S1365100511000174"
300800,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-01""
    allow any
","ftu013"
300803,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","S0269964812000162"
300808,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-09-01""
    allow any
","ghu019"
300812,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-08-01""
    allow any
","S0022029914000235"
300822,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-15""
    allow any
","btv152"
300826,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-15""
    allow any
","gkv863"
300829,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-07""
    allow any
","ehv122"
300832,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-04-01""
    allow any
","S2050124214000034"
300842,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","fiu009"
300854,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-04-25""
    allow any
","S0022112015001561"
300859,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","flv011"
300860,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-01""
    allow any
","S0140525X12000738"
300861,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-14""
    allow any
","stv567"
300878,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-02-01""
    allow any
","S0022029913000617"
300880,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","euv107"
300887,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-05-01""
    allow any
","gfv193.05"
300892,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-08-01""
    allow any
","ezt544"
300906,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","erv307"
300911,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","knv153"
300923,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S1479591413000089"
300926,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-05-01""
    allow any
","S175173111400305X"
300932,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-11-01""
    allow any
","S0963926812000417"
300938,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-10-01""
    allow any
","ddv289"
300941,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-02-04""
    allow any
","ggu493"
300944,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-01-01""
    allow any
","mdu471"
300945,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-04-01""
    allow any
","S0020818313000064"
300949,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-12-01""
    allow any
","S1751731114001888"
300955,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","bht094"
300963,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-08-01""
    allow any
","S1368980012003771"
300982,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S1743921313007771"
300991,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2019-10-01""
    allow any
","S0009840X14001012"
300994,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-09-01""
    allow any
","erv290"
301000,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-10-01""
    allow any
","S0030605313001282"
301003,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2020-01-01""
    allow any
","S0956796815000246"
301012,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-07-01""
    allow any
","S002058931300016X"
301028,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-06-01""
    allow any
","S1743921313008478"
301044,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2017-10-01""
    allow any
","ncu006"
301052,"firerole:
    allow roles /.*,CSAL,.*/
    allow from ""2018-12-01""
    allow any
","cwv091"
